Iteration,FP32 Input,Custom Input,FP32 Result,Custom Result,Absolute Error,Relative Error (%)
8900,5.875288858379221,1.234375,5.876076387265059,1.234375,4.641701387265059,78.99321045799877
9000,5.95443285028976,1.234375,5.955228293574789,1.234375,4.720853293574789,79.27241510905986
9100,6.034372212575686,1.234375,6.035175649796944,1.234375,4.800800649796944,79.54699131181823
9200,6.115114938440504,1.234375,6.115926449934348,1.234375,4.881551449934348,79.81703982046334
9300,6.196669101416724,1.234375,6.197488768326866,1.234375,4.963113768326866,80.08265853891585
9400,6.279042856173118,1.234375,6.279870760458736,1.234375,5.045495760458736,80.34394262104479
9500,6.362244439330139,1.234375,6.363080663774072,1.234375,5.128705663774072,80.60098456668209
9600,6.446282170283479,1.234375,6.447126798500507,1.234375,5.212751798500507,80.85387431363851
9700,6.531164452035957,1.234375,6.5320175684811606,1.234375,5.2976425684811606,81.1026993259141
9800,6.616899772037712,1.234375,6.617761462014916,1.234375,5.383386462014916,81.34754467828509
9900,6.703496703034913,1.234375,6.7043670527052175,1.234375,5.4699920527052175,81.5884931374405
10000,6.7909639039269125,1.234375,6.791843000317305,1.234375,5.557468000317305,81.8256252398306
10100,6.879310120632092,1.234375,6.880198051644156,1.234375,5.645823051644156,82.05901936638259
10200,6.968544186962337,1.234375,6.9694410413810335,1.234375,5.7350660413810335,82.28875181422868
10300,7.058675025506377,1.234375,7.059580893008928,1.234375,5.825205893008928,82.51489686558594
10400,7.1497116485219285,1.234375,7.150626619686781,1.234375,5.916251619686781,82.7375268539183
10500,7.2416631588368645,1.234375,7.242587325152749,1.234375,6.008212325152749,82.95671222750542
10600,7.3345387507594,1.234375,7.335472204634476,1.234375,6.101097204634476,83.17252161053607
10700,7.4283477109974285,1.234375,7.429290545768529,1.234375,6.194915545768529,83.3850218618377
10800,7.523099419587131,1.234375,7.52405172952909,1.234375,6.28967672952909,83.59427813134856
10900,7.618803350830886,1.234375,7.619765231165969,1.234375,6.385390231165969,83.80035391443265
11000,7.715469074244598,1.234375,7.716440621152023,1.234375,6.482065621152023,84.00331110413295
11100,7.81310625551458,1.234375,7.814087566140131,1.234375,6.579712566140131,84.2032100414542
11200,7.911724657464028,1.234375,7.912715829929774,1.234375,6.678340829929774,84.40010956376081
11300,8.011334141029195,1.234375,8.012335274443297,1.234375,6.777960274443297,84.59406705137205
11400,8.111944666245366,1.234375,8.11295586071199,1.234375,6.87858086071199,84.78513847243252
11500,8.21356629324294,1.234375,8.214587649872263,1.234375,6.9802126498722625,84.97337842613202
11600,8.316209183253166,1.234375,8.31724080417149,1.234375,7.08286580417149,85.15884018434451
11700,8.419883599624226,1.234375,8.420925587984188,1.234375,7.186550587984188,85.34157573175413
11800,8.524599908847504,1.234375,8.525652368838388,1.234375,7.291277368838388,85.5216358045316
11900,8.630368581594084,1.234375,8.631431618452243,1.234375,7.397056618452243,85.69906992762176
12000,8.737200193761781,1.234375,8.738273913781157,1.234375,7.503898913781157,85.87392645070025
12100,8.845105427532602,1.234375,8.846189938075355,1.234375,7.611814938075355,86.04625258285422
12200,8.954095072440879,1.234375,8.955190481948122,1.234375,7.720815481948122,86.2160944260398
12300,9.064180026452101,1.234375,9.065286444454745,1.234375,7.830911444454745,86.38349700736627
12400,9.17537129705264,1.234375,9.176488834182345,1.234375,7.942113834182345,86.54850431025467
12500,9.287680002350399,1.234375,9.288808770350633,1.234375,8.054433770350633,86.71115930451646
12600,9.401117372186473,1.234375,9.402257483923691,1.234375,8.167882483923691,86.87150397539551
12700,9.515694749258119,1.234375,9.516846318733045,1.234375,8.282471318733045,87.0295793516152
12800,9.631423590252819,1.234375,9.632586732611843,1.234375,8.398211732611843,87.18542553246958
12900,9.748315466993915,1.234375,9.749490298540614,1.234375,8.515115298540614,87.33908171399717
13000,9.866382067597655,1.234375,9.867568705804414,1.234375,8.633193705804414,87.49058621427281
13100,9.985635197641928,1.234375,9.98683376116169,1.234375,8.75245876116169,87.63997649785236
13200,10.106086781346661,1.234375,10.107297390024796,1.234375,8.872922390024796,87.78728919940316
13300,10.227748862766177,1.234375,10.228971637652453,1.234375,8.994596637652453,87.93256014655165
13400,10.35063360699347,1.234375,10.35186867035417,1.234375,9.11749367035417,88.0758243819783
13500,10.474753301376625,1.234375,10.476000776706762,1.234375,9.241625776706762,88.21711618478861
13600,10.600120356747393,1.234375,10.601380368783067,1.234375,9.367005368783067,88.35646909118785
13700,10.726747308662224,1.234375,10.72801998339309,1.234375,9.49364498339309,88.49391591448557
13800,10.854646818655642,1.234375,10.855932283337507,1.234375,9.621557283337507,88.62948876445544
13900,10.983831675506343,1.234375,10.985130058673892,1.234375,9.750755058673892,88.76321906607438
14000,11.114314796515913,1.234375,11.115626227995564,1.234375,9.881251227995564,88.89513757766404
14100,11.246109228800451,1.234375,11.24743383972333,1.234375,10.01305883972333,89.02527440845685
14200,11.37922815059516,1.234375,11.38056607341022,1.234375,10.14619107341022,89.15365903560793
14300,11.513684872572075,1.234375,11.515036241059331,1.234375,10.280661241059331,89.2803203206728
14400,11.649492839170975,1.234375,11.650857788454891,1.234375,10.416482788454891,89.40528652557093
14500,11.78666562994372,1.234375,11.788044296506714,1.234375,10.553669296506714,89.52858532805314
14600,11.92521696091207,1.234375,11.92660948260816,1.234375,10.69223448260816,89.65024383669127
14700,12.065160685939162,1.234375,12.066567202007755,1.234375,10.832192202007755,89.77028860540707
14800,12.206510798114795,1.234375,12.207931449194605,1.234375,10.973556449194605,89.88874564755656
14900,12.34928143115459,1.234375,12.350716359297705,1.234375,11.116341359297705,90.00564044958612
15000,12.493486860813224,1.234375,12.494936209499304,1.234375,11.260561209499304,90.12099798427491
15100,12.639141506311887,1.234375,12.640605420462517,1.234375,11.406230420462517,90.2348427235787
15200,12.786259931780059,1.234375,12.787738557773237,1.234375,11.553363557773237,90.34719865108859
15300,12.934856847711831,1.234375,12.936350333396602,1.234375,11.701975333396602,90.45808927411832
15400,13.08494711243675,1.234375,13.086455607147993,1.234375,11.852080607147993,90.56753763543301
15500,13.236545733605594,1.234375,13.238069388178953,1.234375,12.003694388178953,90.67556632463155
15600,13.389667869690928,1.234375,13.391206836477897,1.234375,12.156831836477897,90.78219748919463
15700,13.54432883150286,1.234375,13.54588326438601,1.234375,12.31150826438601,90.88745284520986
15800,13.700544083719965,1.234375,13.702114138128337,1.234375,12.467739138128337,90.99135368778491
15900,13.8583292464356,1.234375,13.859915079360244,1.234375,12.625540079360244,91.09392090115911
16000,14.017700096719794,1.234375,14.019301866729466,1.234375,12.784926866729466,91.19517496852384
16100,14.178672570196794,1.234375,14.180290437453813,1.234375,12.945915437453813,91.29513598156144
16200,14.341262762638495,1.234375,14.342896888914758,1.234375,13.108521888914758,91.39382364971182
16300,14.505486931573852,1.234375,14.507137480267009,1.234375,13.272762480267009,91.49125730917605
16400,14.671361497914486,1.234375,14.673028634064277,1.234375,13.438653634064277,91.58745593166549
16500,14.83890304759666,1.234375,14.840586937901419,1.234375,13.606211937901419,91.68243813290479
16600,15.008128333239663,1.234375,15.009829146072986,1.234375,13.775454146072986,91.77622218089705
16700,15.179054275820944,1.234375,15.180772181248525,1.234375,13.946397181248525,91.86882600395838
16800,15.351697966368063,1.234375,15.353433136164698,1.234375,14.119058136164698,91.96026719852999
16900,15.526076667667645,1.234375,15.527829275334412,1.234375,14.293454275334412,92.0505630367744
17000,15.702207815991486,1.234375,15.703978036773083,1.234375,14.469603036773083,92.13973047396311
17100,15.880109022840008,1.234375,15.881897033742291,1.234375,14.647522033742291,92.22778615566214
17200,16.05979807670328,1.234375,16.06160405651095,1.234375,14.827229056510951,92.31474642472203
17300,16.241292944839675,1.234375,16.243117074134158,1.234375,15.008742074134158,92.40062732807829
17400,16.424611775072417,1.234375,16.426454236249924,1.234375,15.192079236249924,92.48544462336869
17500,16.60977289760426,1.234375,16.611633874894018,1.234375,15.377258874894018,92.56921378537261
17600,16.796794826850302,1.234375,16.798674506332986,1.234375,15.564299506332986,92.65195001227835
17700,16.985696263289206,1.234375,16.987594832915534,1.234375,15.753219832915534,92.73366823178377
17800,17.176496095333192,1.234375,17.178413744942723,1.234375,15.944038744942723,92.81438310703514
17900,17.3692134012166,1.234375,17.371150322556723,1.234375,16.136775322556723,92.89410904240957
18000,17.563867450903576,1.234375,17.565823837648665,1.234375,16.331448837648665,92.97286018914538
18100,17.760477708014918,1.234375,17.762453755785717,1.234375,16.528078755785717,93.05065045082563
18200,17.95906383177422,1.234375,17.961059738157395,1.234375,16.726684738157395,93.12749348871864
18300,18.159645678973643,1.234375,18.16166164354154,1.234375,16.92728664354154,93.20340272698034
18400,18.362243305959378,1.234375,18.364279530289974,1.234375,17.129904530289974,93.27839135772234
18500,18.566876970637146,1.234375,18.56893365833421,1.234375,17.33455865833421,93.3524723459498
18600,18.773567134497743,1.234375,18.775644491211192,1.234375,17.541269491211192,93.42565843437328
18700,18.98233446466305,1.234375,18.984432698109515,1.234375,17.750057698109515,93.49796214809768
18800,19.19319983595257,1.234375,19.195319155936165,1.234375,17.960944155936165,93.5693957991927
18900,19.406184332970643,1.234375,19.40832495140394,1.234375,18.17394995140394,93.63997149114762
19000,19.621309252214765,1.234375,19.623471383139986,1.234375,18.389096383139986,93.7097011232144
19100,19.83859610420504,1.234375,19.840779963815457,1.234375,18.606404963815457,93.77859639464181
19200,20.058066615635042,1.234375,20.060272422296606,1.234375,18.825897422296606,93.84666880880434
19300,20.27974273154427,1.234375,20.281970705817425,1.234375,19.047595705817425,93.91392967722832
19400,20.503646617512448,1.234375,20.5058969821742,1.234375,19.2715219821742,93.98039012351889
19500,20.729800661875892,1.234375,20.73207364194208,1.234375,19.49769864194208,94.04606108719007
19600,20.958227477966116,1.234375,20.960523300713913,1.234375,19.726148300713913,94.11095332740115
19700,21.188949906370997,1.234375,21.191268801361634,1.234375,19.956893801361634,94.17507742660182
19800,21.421991017218623,1.234375,21.424333216320345,1.234375,20.189958216320345,94.2384437940888
19900,21.657374112483986,1.234375,21.65973984989523,1.234375,20.42536484989523,94.3010626694763
20000,21.89512272831913,1.234375,21.89751224059196,1.234375,20.66313724059196,94.36294412608292
20100,22.13526063740647,1.234375,22.137674163470212,1.234375,20.903299163470212,94.42409807423732
20200,22.377811851335842,1.234375,22.380249632520975,1.234375,21.145874632520975,94.48453426450473
20300,22.62280062300541,1.234375,22.62526290306771,1.234375,21.39088790306771,94.5442622908367
20400,22.87025144904681,1.234375,22.872738474191713,1.234375,21.638363474191713,94.6032915936463
20500,23.120189072274524,1.234375,23.12270109118175,1.234375,21.88832609118175,94.66163146281058
20600,23.372638484159975,1.234375,23.375175748008388,1.234375,22.140800748008388,94.71929104060246
20700,23.627624927330423,1.234375,23.630187689823156,1.234375,22.395812689823156,94.77627932455394
20800,23.88517389809301,1.234375,23.88776241548282,1.234375,22.65338741548282,94.8326051702526
20900,24.145311148984124,1.234375,24.14792568009902,1.234375,22.91355068009902,94.88827729407299
21000,24.408062691344444,1.234375,24.41070349761358,1.234375,23.17632849761358,94.94330427584492
21100,24.67345479791987,1.234375,24.676122143399663,1.234375,23.441747143399663,94.99769456146022
21200,24.941514005488514,1.234375,24.94420815688906,1.234375,23.70983315688906,95.05145646541963
21300,25.212267117514102,1.234375,25.21498834422585,1.234375,23.98061334422585,95.1045981733215
21400,25.48574120682613,1.234375,25.48848978094681,1.234375,24.25411478094681,95.15712774429373
21500,25.761963618326913,1.234375,25.764739814688745,1.234375,24.530364814688745,95.20905311337057
21600,26.04096197172575,1.234375,26.04376606792292,1.234375,24.80939106792292,95.26038209381579
21700,26.322764164300715,1.234375,26.325596440717145,1.234375,25.091221440717145,95.31112237939338
21800,26.607398373688085,1.234375,26.61025911352545,1.234375,25.37588411352545,95.36128154658745
21900,26.894893060699882,1.234375,26.897782550005953,1.234375,25.663407550005953,95.41086705677257
22000,27.18527697216965,1.234375,27.188195499866865,1.234375,25.953820499866865,95.45988625833573
22100,27.47857914382689,1.234375,27.481527001741274,1.234375,26.247152001741274,95.50834638875129
22200,27.7748289032004,1.234375,27.77780638609072,1.234375,26.54343138609072,95.55625457661014
22300,28.07405587255069,1.234375,28.077063278137945,1.234375,26.842688278137945,95.60361784360425
22400,28.37628997183204,1.234375,28.379327600829225,1.234375,27.144952600829225,95.65044310646765
22500,28.681561421684112,1.234375,28.68462957782628,1.234375,27.45025457782628,95.69673717887508
22600,28.989900746453802,1.234375,28.992999736528446,1.234375,27.758624736528446,95.74250677329947
22700,29.30133877724737,1.234375,29.304468911125095,1.234375,28.070093911125095,95.78775850282895
22800,29.61590665501328,1.234375,29.61906824567878,1.234375,28.38469324567878,95.83249888294482
22900,29.933635833655995,1.234375,29.93682919723936,1.234375,28.70245419723936,95.87673433326123
23000,30.254558083181124,1.234375,30.25778353898944,1.234375,29.02340853898944,95.9204711792276
23100,30.578705492872068,1.234375,30.581963363421355,1.234375,29.347588363421355,95.96371565379475
23200,30.90611047449869,1.234375,30.90940108554614,1.234375,29.67502608554614,96.0064738990455
23300,31.236805765558184,1.234375,31.240129446134738,1.234375,30.005754446134738,96.0487519677908
23400,31.570824432548537,1.234375,31.574181514991793,1.234375,30.339806514991793,96.09055582513231
23500,31.908199874274864,1.234375,31.91159069426229,1.234375,30.67721569426229,96.13189134999172
23600,32.24896582518895,1.234375,32.25239072177146,1.234375,31.018015721771462,96.17276433660852
23700,32.59315635876248,1.234375,32.59661567439835,1.234375,31.36224067439835,96.21318049600626
23800,32.94080589089399,1.234375,32.944299971483076,1.234375,31.709924971483076,96.25314545742818
23900,33.29194918335019,1.234375,33.29547837826853,1.234375,32.06110337826853,96.29266476974345
24000,33.6466213472418,1.234375,33.65018600937652,1.234375,32.41581100937652,96.33174390282406
24100,34.00485784653422,1.234375,34.008458332318874,1.234375,32.774083332318874,96.37038824889352
24200,34.36669450159388,1.234375,34.370331171044036,1.234375,33.135956171044036,96.40860312384793
24300,34.73216749276968,1.234375,34.73584070951896,1.234375,33.50146570951896,96.44639376855004
24400,35.10131336401089,1.234375,35.10502349534729,1.234375,33.87064849534729,96.48376535009697
24500,35.47416902652103,1.234375,35.47791644342368,1.234375,34.24354144342368,96.52072296306225
24600,35.850771762448844,1.234375,35.85455683962509,1.234375,34.62018183962509,96.55727163071273
24700,36.23115922861599,1.234375,36.23498234453885,1.234375,35.00060734453885,96.59341630620102
24800,36.61536946028247,1.234375,36.6192309972285,1.234375,35.3848559972285,96.62916187373398
24900,37.00344087494981,1.234375,37.0073412190373,1.234375,35.7729662190373,96.66451314971795
25000,37.39541227620243,1.234375,37.399351817430045,1.234375,36.164976817430045,96.69947488388097
25100,37.7913228575877,1.234375,37.79530198987346,1.234375,36.56092698987346,96.73405176037295
25200,38.19121220653492,1.234375,38.19523132775557,1.234375,36.96085632775557,96.76824839884395
25300,38.5951203083136,1.234375,38.599179820344425,1.234375,37.364804820344425,96.80206935550117
25400,39.00308755003174,1.234375,39.00718785878674,1.234375,37.77281285878674,96.83551912414536
25500,39.41515472467408,1.234375,39.41929624014655,1.234375,38.18492124014655,96.86860213718667
25600,39.83136303518119,1.234375,39.83554617148471,1.234375,38.60117117148471,96.90132276664102
25700,40.25175409856911,1.234375,40.255979273978966,1.234375,39.021604273978966,96.93368532510675
25800,40.67636995009093,1.234375,40.68063758708594,1.234375,39.44626258708594,96.96569406672266
25900,41.10525304743985,1.234375,41.1095635727446,1.234375,39.8751885727446,96.99735318810735
26000,41.538446274994456,1.234375,41.54280011962195,1.234375,40.30842511962195,97.02866682928057
26100,41.97599294810691,1.234375,41.98039054740172,1.234375,40.74601554740172,97.05963907456693
26200,42.41793681743401,1.234375,42.422378611115754,1.234375,41.188003611115754,97.09027395348228
26300,42.86432207331188,1.234375,42.86880850551921,1.234375,41.63443350551921,97.12057544160324
26400,43.315193350174596,1.234375,43.31972486950961,1.234375,42.08534986950961,97.15054746142027
26500,43.77059573101712,1.234375,43.77517279059022,1.234375,42.54079779059022,97.1801938831745
26600,44.230574751903426,1.234375,44.23519780937861,1.234375,43.00082280937861,97.2095185256789
26700,44.695176406519415,1.234375,44.699845924160066,1.234375,43.465470924160066,97.23852515712403
26800,45.16444715077211,1.234375,45.16916359548719,1.234375,43.93478859548719,97.26721749586852
26900,45.6384339074346,1.234375,45.643197750825344,1.234375,44.408822750825344,97.29559921121505
27000,46.11718407083805,1.234375,46.12199578924513,1.234375,44.88762078924513,97.3236739241717
27100,46.60074551161061,1.234375,46.60560558616177,1.234375,45.37123058616177,97.35144520819935
27200,47.089166581464085,1.234375,47.09407549812223,1.234375,45.85970049812223,97.37891658994512
27300,47.58249611802864,1.234375,47.58745436764044,1.234375,46.35307936764044,97.40609154996243
27400,48.080783449736096,1.234375,48.08579152808107,1.234375,46.85141652808107,97.43297352341772
27500,48.584078400752354,1.234375,48.58913680859243,1.234375,47.35476180859243,97.45956590078441
27600,49.09243129595937,1.234375,49.09754053908897,1.234375,47.86316553908897,97.48587202852401
27700,49.60589296598718,1.234375,49.61105355528378,1.234375,48.37667855528378,97.51189520975507
27800,50.124514752296434,1.234375,50.129727203771665,1.234375,48.895352203771665,97.53763870490975
27900,50.64834851231204,1.234375,50.65361334716327,1.234375,49.41923834716327,97.56310573237886
28000,51.17744662460868,1.234375,51.18276436927114,1.234375,49.94838936927114,97.58829946914496
28100,51.71186199414791,1.234375,51.71723318034732,1.234375,50.48285818034732,97.61322305140433
28200,52.25164805756819,1.234375,52.25707322237395,1.234375,51.02269822237395,97.63787957517778
28300,52.79685878852835,1.234375,52.8023384744072,1.234375,51.5679634744072,97.66227209691046
28400,53.34754870310401,1.234375,53.35308345797432,1.234375,52.11870845797432,97.68640363406118
28500,53.90377286523913,1.234375,53.90936324252565,1.234375,52.67498824252565,97.71027716568116
28600,54.46558689225161,1.234375,54.47123345094083,1.234375,53.23685845094083,97.73389563298262
28700,55.03304696039459,1.234375,55.038750265090634,1.234375,53.804375265090634,97.7572619398974
28800,55.606209810473594,1.234375,55.61197043145464,1.234375,54.37759543145464,97.78037895362573
28900,56.18513275352009,1.234375,56.19095126679544,1.234375,54.95657626679544,97.80324950517536
29000,56.769873676522025,1.234375,56.775750663889674,1.234375,55.541375663889674,97.82587638989143
29100,57.36049104821199,1.234375,57.36642709731681,1.234375,56.13205209731681,97.84826236797701
29200,57.95704392491364,1.234375,57.96303962930613,1.234375,56.72866462930613,97.8704101650047
29300,58.55959195644667,1.234375,58.56564791564231,1.234375,57.33127291564231,97.89232247241935
29400,59.16819539209134,1.234375,59.17431221163055,1.234375,57.93993721163055,97.91400194803212
29500,59.78291508661275,1.234375,59.789093378121414,1.234375,58.554718378121414,97.93545121650617
29600,60.40381250634595,1.234375,60.410052887596585,1.234375,59.175677887596585,97.95667286983381
29700,61.030949735341835,1.234375,61.03725283031537,1.234375,59.80287783031537,97.97766946780587
29800,61.66438948157501,1.234375,61.67075592052316,1.234375,60.43638092052316,97.99844353847263
29900,62.304195083214,1.234375,62.31062550272232,1.234375,61.07625050272232,98.01899757859745
30000,62.9504305149546,1.234375,62.95692555800609,1.234375,61.72255055800609,98.03933405410228
30100,63.60316039441665,1.234375,63.60972071045609,1.234375,62.37534571045609,98.05945540050595
30200,64.26244998860548,1.234375,64.26907623360435,1.234375,63.03470123360435,98.07936402335501
30300,64.92836522043763,1.234375,64.93505805695968,1.234375,63.700683056959676,98.09906229864733
30400,65.60097267533224,1.234375,65.60773277259979,1.234375,64.37335777259979,98.11855257324862
30500,66.28033960786975,1.234375,66.28716764183054,1.234375,65.05279264183054,98.13783716530219
